3000
#Neutron PDFs for Ar 1 
#dr G_K(r) R(r) rho(r) G(r) g(r) D(r) T(r)
6.590000 0.629003 13.681644 0.025070 0.305593 1.172600 1.113668 7.565972
6.610000 0.658740 13.860603 0.025245 0.321012 1.180760 1.169858 7.641745
6.630000 0.686801 14.035542 0.025409 0.335699 1.188460 1.223382 7.714851
6.650000 0.715190 14.212903 0.025576 0.350630 1.196250 1.277794 7.788844
6.670000 0.740299 14.380878 0.025723 0.364031 1.203140 1.326633 7.857265
6.690000 0.762821 14.541561 0.025855 0.376231 1.209320 1.371091 7.921306
6.710000 0.784832 14.701700 0.025984 0.388244 1.215360 1.414871 7.984668
6.730000 0.809249 14.871002 0.026128 0.401516 1.222060 1.463237 8.052616
6.750000 0.834103 15.043005 0.026273 0.415077 1.228880 1.512659 8.121620
6.770000 0.850101 15.186338 0.026367 0.424292 1.233270 1.546240 8.174783
6.790000 0.872514 15.352377 0.026499 0.436765 1.239420 1.591694 8.239819
6.810000 0.891245 15.506994 0.026609 0.447456 1.244560 1.630655 8.298362
6.830000 0.911981 15.669525 0.026730 0.459211 1.250250 1.673494 8.360784
6.850000 0.928709 15.819293 0.026828 0.469003 1.254840 1.709179 8.416051
6.870000 0.943614 15.963666 0.026916 0.477922 1.258930 1.741681 8.468134
6.890000 0.958373 16.108403 0.027003 0.486810 1.262980 1.774073 8.520108
6.910000 0.974153 16.257603 0.027095 0.496262 1.267310 1.808517 8.574135
6.930000 0.984029 16.386817 0.027153 0.502744 1.270020 1.832140 8.617340
6.950000 0.995253 16.521508 0.027219 0.509946 1.273100 1.858386 8.663168
6.970000 1.006696 16.657717 0.027286 0.517293 1.276240 1.885162 8.709527
6.990000 1.011179 16.769597 0.027312 0.521088 1.277470 1.898990 8.742936
7.010000 1.018686 16.892895 0.027356 0.526458 1.279530 1.918562 8.782091
7.030000 1.023423 17.006687 0.027384 0.530416 1.280830 1.932984 8.816095
7.050000 1.026995 17.116677 0.027405 0.533781 1.281810 1.945248 8.847941
7.070000 1.029072 17.221585 0.027417 0.536378 1.282380 1.954712 8.876987
7.090000 1.027614 17.313756 0.027409 0.537133 1.281980 1.957465 8.899322
7.110000 1.022731 17.393374 0.027380 0.536089 1.280640 1.953658 8.915097
7.130000 1.020253 17.482077 0.027366 0.536294 1.279960 1.954407 8.935428
7.150000 1.011652 17.547876 0.027315 0.533265 1.277600 1.943367 8.943971
7.170000 1.005275 17.622012 0.027278 0.531386 1.275850 1.936518 8.956703
7.190000 0.993285 17.674764 0.027207 0.526512 1.272560 1.918759 8.958526
7.210000 0.981842 17.729375 0.027140 0.521894 1.269420 1.901930 8.961279
7.230000 0.966536 17.768886 0.027050 0.515184 1.265220 1.877474 8.956406
7.250000 0.951412 17.808723 0.026962 0.508525 1.261070 1.853209 8.951723
7.270000 0.931405 17.829156 0.026844 0.499205 1.255580 1.819243 8.937339
7.290000 0.910487 17.845431 0.026722 0.489336 1.249840 1.783277 8.920955
7.310000 0.892120 17.871125 0.026614 0.480780 1.244800 1.752097 8.909357
7.330000 0.862711 17.852556 0.026441 0.466203 1.236730 1.698974 8.875816
7.350000 0.841537 17.865784 0.026317 0.456002 1.230920 1.661798 8.858223
7.370000 0.813549 17.851068 0.026153 0.442035 1.223240 1.610901 8.826908
7.390000 0.785051 17.833345 0.025986 0.427709 1.215420 1.558690 8.794279
7.410000 0.754220 17.805200 0.025805 0.412024 1.206960 1.501530 8.756701
7.430000 0.724082 17.778785 0.025628 0.396627 1.198690 1.445421 8.720173
7.450000 0.689935 17.734904 0.025428 0.378940 1.189320 1.380963 8.675298
7.470000 0.660307 17.708368 0.025254 0.363641 1.181190 1.325209 8.639126
7.490000 0.624375 17.654705 0.025043 0.344773 1.171330 1.256448 8.589947
7.510000 0.591904 17.614102 0.024853 0.327716 1.162420 1.194287 8.547369
7.530000 0.556154 17.558601 0.024643 0.308742 1.152610 1.125142 8.497805
7.550000 0.520002 17.500074 0.024431 0.289440 1.142690 1.054799 8.447045
7.570000 0.479697 17.422633 0.024194 0.267712 1.131630 0.975619 8.387446
7.590000 0.447955 17.380006 0.024008 0.250658 1.122920 0.913469 8.344878
7.610000 0.408888 17.304927 0.023779 0.229401 1.112200 0.836001 8.286993
7.630000 0.371206 17.234277 0.023558 0.208807 1.101860 0.760953 8.231526
7.650000 0.336404 17.174589 0.023354 0.189726 1.092310 0.691416 8.181572
7.670000 0.297920 17.097602 0.023128 0.168462 1.081750 0.613921 8.123659
7.690000 0.264283 17.040238 0.022930 0.149831 1.072520 0.546026 8.075346
7.710000 0.224123 16.952991 0.022695 0.127393 1.061500 0.464257 8.013160
7.730000 0.187352 16.879076 0.022479 0.106769 1.051410 0.389096 7.957580
7.750000 0.151566 16.808067 0.022269 0.086598 1.041590 0.315588 7.903654
7.770000 0.116763 16.740026 0.022065 0.066885 1.032040 0.243749 7.851398
7.790000 0.081158 16.667025 0.021856 0.046610 1.022270 0.169858 7.797089
7.810000 0.044898 16.589659 0.021643 0.025851 1.012320 0.094209 7.741021
7.830000 0.013265 16.531758 0.021458 0.007657 1.003640 0.027906 7.694301
7.850000 -0.022434 16.454137 0.021248 -0.012983 0.993844 -0.047315 7.638662
7.870000 -0.053709 16.395277 0.021065 -0.031162 0.985262 -0.113565 7.591995
7.890000 -0.087787 16.322316 0.020865 -0.051064 0.975911 -0.186091 7.539050
7.910000 -0.118691 16.262621 0.020684 -0.069215 0.967431 -0.252238 7.492485
7.930000 -0.151653 16.192146 0.020490 -0.088661 0.958386 -0.323104 7.441202
7.950000 -0.178927 16.146842 0.020330 -0.104869 0.950902 -0.382173 7.401714
7.970000 -0.207866 16.092664 0.020161 -0.122137 0.942961 -0.445102 7.358368
7.990000 -0.236517 16.038683 0.019992 -0.139321 0.935099 -0.507724 7.315328
8.010000 -0.262006 15.998516 0.019843 -0.154721 0.928105 -0.563846 7.278788
8.030000 -0.290846 15.941407 0.019674 -0.172181 0.920191 -0.627476 7.234740
8.050000 -0.315722 15.902071 0.019528 -0.187373 0.913365 -0.682840 7.198958
8.070000 -0.341673 15.856589 0.019375 -0.203278 0.906244 -0.740802 7.160578
8.090000 -0.365303 15.821268 0.019237 -0.217875 0.899760 -0.793997 7.126965
8.110000 -0.386323 15.797665 0.019114 -0.230981 0.893992 -0.841761 7.098783
8.130000 -0.408349 15.768348 0.018984 -0.244753 0.887948 -0.891948 7.068178
8.150000 -0.429650 15.741716 0.018859 -0.258153 0.882103 -0.940784 7.038925
8.170000 -0.449507 15.721352 0.018743 -0.270748 0.876654 -0.986681 7.012610
8.190000 -0.467419 15.709843 0.018638 -0.282225 0.871739 -1.028509 6.990364
8.210000 -0.482652 15.710966 0.018548 -0.292135 0.867559 -1.064621 6.973834
8.230000 -0.502557 15.688209 0.018432 -0.304924 0.862097 -1.111227 6.946810
8.250000 -0.517918 15.687474 0.018342 -0.315007 0.857882 -1.147975 6.929644
8.270000 -0.529842 15.703503 0.018272 -0.323041 0.854610 -1.177252 6.919949
8.290000 -0.545713 15.699138 0.018178 -0.333522 0.850255 -1.215448 6.901336
8.310000 -0.557903 15.712919 0.018107 -0.341795 0.846910 -1.245596 6.890769
8.330000 -0.570002 15.726750 0.018036 -0.350048 0.843590 -1.275672 6.880276
8.350000 -0.578628 15.758020 0.017985 -0.356198 0.841223 -1.298086 6.877444
8.370000 -0.589175 15.779127 0.017923 -0.363559 0.838329 -1.324912 6.870200
8.390000 -0.597899 15.809349 0.017872 -0.369824 0.835935 -1.347744 6.866950
8.410000 -0.605738 15.843937 0.017826 -0.375566 0.833784 -1.368668 6.865608
8.430000 -0.612421 15.884368 0.017787 -0.380613 0.831950 -1.387061 6.866797
8.450000 -0.618919 15.925624 0.017749 -0.385564 0.830167 -1.405103 6.868337
8.470000 -0.620745 15.991444 0.017738 -0.387617 0.829666 -1.412584 6.880439
8.490000 -0.624892 16.045015 0.017714 -0.391128 0.828528 -1.425379 6.887225
8.510000 -0.627567 16.106418 0.017698 -0.393727 0.827794 -1.434853 6.897334
8.530000 -0.631641 16.160357 0.017674 -0.397215 0.826676 -1.447562 6.904207
8.550000 -0.633103 16.228352 0.017666 -0.399067 0.826275 -1.454313 6.917038
8.570000 -0.630905 16.316261 0.017679 -0.398612 0.826878 -1.452655 6.938278
8.590000 -0.630056 16.397124 0.017684 -0.399005 0.827111 -1.454086 6.956429
8.610000 -0.628394 16.482650 0.017693 -0.398879 0.827567 -1.453627 6.976470
8.630000 -0.623766 16.584725 0.017721 -0.396861 0.828837 -1.446272 7.003407
8.650000 -0.620978 16.677063 0.017737 -0.396003 0.829602 -1.443145 7.026116
8.670000 -0.614768 16.788685 0.017773 -0.392949 0.831306 -1.432017 7.056826
8.690000 -0.610264 16.891308 0.017800 -0.390970 0.832542 -1.424804 7.083622
8.710000 -0.603209 17.008608 0.017841 -0.387339 0.834478 -1.411573 7.116435
8.730000 -0.596040 17.127085 0.017883 -0.383615 0.836445 -1.398001 7.149589
8.750000 -0.588923 17.245822 0.017925 -0.379903 0.838398 -1.384472 7.182700
8.770000 -0.579062 17.380667 0.017983 -0.374395 0.841104 -1.364401 7.222353
8.790000 -0.568300 17.521331 0.018046 -0.368275 0.844057 -1.342098 7.264238
8.810000 -0.558654 17.656353 0.018103 -0.362848 0.846704 -1.322319 7.303599
8.830000 -0.546336 17.807412 0.018175 -0.355653 0.850084 -1.296099 7.349401
8.850000 -0.536383 17.945639 0.018233 -0.349965 0.852815 -1.275370 7.389712
8.870000 -0.523355 18.102410 0.018310 -0.342236 0.856390 -1.247205 7.437460
8.890000 -0.509955 18.262212 0.018388 -0.334225 0.860067 -1.218011 7.486235
8.910000 -0.496238 18.424757 0.018469 -0.325967 0.863831 -1.187915 7.535914
8.930000 -0.482007 18.591229 0.018552 -0.317330 0.867736 -1.156438 7.586972
8.950000 -0.466829 18.764233 0.018641 -0.308025 0.871901 -1.122531 7.640462
8.970000 -0.449285 18.952255 0.018744 -0.297112 0.876715 -1.082760 7.699815
8.990000 -0.433997 19.127953 0.018834 -0.287642 0.880910 -1.048249 7.753908
9.010000 -0.415353 19.324738 0.018943 -0.275898 0.886026 -1.005449 7.816290
9.030000 -0.397110 19.520295 0.019050 -0.264365 0.891032 -0.963421 7.877900
9.050000 -0.380627 19.706386 0.019147 -0.253953 0.895555 -0.925477 7.935426
9.070000 -0.364326 19.892445 0.019243 -0.243615 0.900028 -0.887800 7.992686
9.090000 -0.344745 20.099548 0.019357 -0.231030 0.905401 -0.841937 8.058130
9.110000 -0.324418 20.312468 0.019477 -0.217886 0.910979 -0.794036 8.125614
9.130000 -0.305085 20.520561 0.019590 -0.205351 0.916284 -0.748357 8.190875
9.150000 -0.285059 20.734166 0.019708 -0.192292 0.921779 -0.700767 8.258047
9.170000 -0.265449 20.946474 0.019823 -0.179456 0.927160 -0.653986 8.324410
9.190000 -0.244980 21.165397 0.019943 -0.165978 0.932777 -0.604871 8.393107
9.210000 -0.226299 21.374440 0.020052 -0.153655 0.937903 -0.559963 8.457597
9.230000 -0.204743 21.602759 0.020179 -0.139321 0.943818 -0.507725 8.529418
9.250000 -0.183686 21.829305 0.020302 -0.125263 0.949596 -0.456495 8.600229
9.270000 -0.161201 22.066254 0.020434 -0.110168 0.955766 -0.401481 8.674825
9.290000 -0.141453 22.287224 0.020550 -0.096880 0.961185 -0.353057 8.742832
9.310000 -0.124343 22.492623 0.020651 -0.085345 0.965880 -0.311020 8.804451
9.330000 -0.100888 22.739886 0.020788 -0.069395 0.972316 -0.252895 8.882158
9.350000 -0.078115 22.984257 0.020922 -0.053846 0.978565 -0.196230 8.958405
9.370000 -0.057150 23.218394 0.021045 -0.039478 0.984318 -0.143870 9.030347
9.390000 -0.037230 23.447102 0.021162 -0.025773 0.989784 -0.093924 9.099875
9.410000 -0.016104 23.685001 0.021286 -0.011172 0.995581 -0.040714 9.172667
9.430000 0.003061 23.911433 0.021398 0.002128 1.000840 0.007756 9.240719
9.450000 0.023651 24.148527 0.021519 0.016478 1.006490 0.060049 9.312595
9.470000 0.044788 24.390599 0.021643 0.031269 1.012290 0.113954 9.386082
9.490000 0.064322 24.623423 0.021757 0.045002 1.017650 0.163999 9.455708
9.510000 0.084547 24.862176 0.021876 0.059277 1.023200 0.216022 9.527314
9.530000 0.102805 25.089106 0.021983 0.072229 1.028210 0.263224 9.594098
9.550000 0.118075 25.297191 0.022073 0.083132 1.032400 0.302955 9.653411
9.570000 0.135677 25.522106 0.022176 0.095724 1.037230 0.348847 9.718885
9.590000 0.155538 25.763557 0.022292 0.109967 1.042680 0.400749 9.790369
9.610000 0.171828 25.982039 0.022388 0.121737 1.047150 0.443644 9.852846
9.630000 0.187025 26.194196 0.022477 0.132779 1.051320 0.483885 9.912670
9.650000 0.203497 26.416197 0.022574 0.144774 1.055840 0.527597 9.975963
9.670000 0.219787 26.638108 0.022669 0.156687 1.060310 0.571012 10.038961
9.690000 0.233744 26.845030 0.022751 0.166982 1.064140 0.608530 10.096061
9.710000 0.247629 27.052471 0.022833 0.177266 1.067950 0.646008 10.153121
9.730000 0.261295 27.259412 0.022913 0.187435 1.071700 0.683064 10.209759
9.750000 0.273175 27.454852 0.022983 0.196359 1.074960 0.715589 10.261866
9.770000 0.285165 27.651975 0.023053 0.205398 1.078250 0.748528 10.314388
9.790000 0.297665 27.853627 0.023126 0.214840 1.081680 0.782939 10.368380
9.810000 0.308452 28.044080 0.023190 0.223081 1.084640 0.812969 10.417993
9.830000 0.317526 28.223189 0.023243 0.230112 1.087130 0.838592 10.463197
9.850000 0.327694 28.410878 0.023302 0.237963 1.089920 0.867205 10.511393
9.870000 0.335493 28.582379 0.023348 0.244121 1.092060 0.889647 10.553416
9.890000 0.343145 28.753518 0.023393 0.250196 1.094160 0.911784 10.595136
9.910000 0.351710 28.931934 0.023443 0.256959 1.096510 0.936430 10.639364
9.930000 0.356156 29.081151 0.023469 0.260732 1.097730 0.950181 10.672698
9.950000 0.362679 29.246026 0.023508 0.266042 1.099520 0.969534 10.711632
9.970000 0.365084 29.381342 0.023522 0.268345 1.100180 0.977925 10.739605
9.990000 0.371680 29.547871 0.023561 0.273742 1.101990 0.997591 10.778853
10.010000 0.375179 29.692143 0.023581 0.276871 1.102950 1.008997 10.809841
10.030000 0.379989 29.846589 0.023609 0.280982 1.104270 1.023976 10.844402
10.050000 0.381447 29.976591 0.023618 0.282622 1.104670 1.029954 10.869962
10.070000 0.385565 30.126806 0.023642 0.286242 1.105800 1.043145 10.902736
10.090000 0.385601 30.246868 0.023642 0.286837 1.105810 1.045315 10.924488
10.110000 0.384690 30.360030 0.023637 0.286727 1.105560 1.044913 10.943668
10.130000 0.385346 30.485230 0.023641 0.287784 1.105740 1.048765 10.967102
10.150000 0.384654 30.600466 0.023637 0.287834 1.105550 1.048947 10.986867
10.170000 0.380900 30.692556 0.023615 0.285587 1.104520 1.040758 10.998259
10.190000 0.380791 30.812556 0.023614 0.286066 1.104490 1.042505 11.019589
10.210000 0.378203 30.913741 0.023599 0.284680 1.103780 1.037454 11.034120
10.230000 0.374559 31.006855 0.023577 0.282489 1.102780 1.029470 11.045718
10.250000 0.371097 31.101396 0.023557 0.280425 1.101830 1.021949 11.057778
10.270000 0.365084 31.176130 0.023522 0.276420 1.100180 1.007351 11.062763
10.290000 0.361148 31.266950 0.023499 0.273972 1.099100 0.998432 11.073426
10.310000 0.358342 31.366621 0.023482 0.272372 1.098330 0.992600 11.087176
10.330000 0.353750 31.452310 0.023455 0.269403 1.097070 0.981781 11.095940
10.350000 0.346462 31.516657 0.023413 0.264363 1.095070 0.963415 11.097155
10.370000 0.339428 31.582817 0.023371 0.259497 1.093140 0.945680 11.099003
10.390000 0.335565 31.674015 0.023349 0.257039 1.092080 0.936721 11.109626
10.410000 0.327657 31.732893 0.023302 0.251464 1.089910 0.916406 11.108893
10.430000 0.320478 31.797365 0.023260 0.246427 1.087940 0.898049 11.110118
10.450000 0.310748 31.841091 0.023203 0.239403 1.085270 0.872453 11.104104
10.470000 0.301929 31.891814 0.023151 0.233054 1.082850 0.849315 11.100548
10.490000 0.296499 31.969721 0.023119 0.229300 1.081360 0.835634 11.106449
10.510000 0.286586 32.011020 0.023061 0.222057 1.078640 0.809237 11.099634
10.530000 0.279480 32.074876 0.023020 0.216962 1.076690 0.790672 11.100652
10.550000 0.269713 32.116692 0.022962 0.209778 1.074010 0.764491 11.094052
10.570000 0.260165 32.159932 0.022906 0.202736 1.071390 0.738825 11.087969
10.590000 0.250544 32.202205 0.022850 0.195608 1.068750 0.712850 11.081575
10.610000 0.240705 32.242292 0.022792 0.188281 1.066050 0.686148 11.074455
10.630000 0.229808 32.273188 0.022728 0.180096 1.063060 0.656322 11.064211
10.650000 0.221536 32.325570 0.022680 0.173940 1.060790 0.633886 11.061358
10.670000 0.210749 32.356556 0.022616 0.165781 1.057830 0.604153 11.051207
10.690000 0.201529 32.400291 0.022562 0.158826 1.055300 0.578805 11.045441
10.710000 0.191471 32.436584 0.022503 0.151181 1.052540 0.550946 11.037164
10.730000 0.180064 32.461023 0.022436 0.142440 1.049410 0.519092 11.024892
10.750000 0.167017 32.470994 0.022360 0.132366 1.045830 0.482378 11.007761
10.770000 0.157396 32.509657 0.022303 0.124973 1.043190 0.455437 11.000402
10.790000 0.144824 32.522596 0.022230 0.115204 1.039740 0.419835 10.984382
10.810000 0.134729 32.556308 0.022170 0.107372 1.036970 0.391295 10.975424
10.830000 0.122812 32.573843 0.022101 0.098056 1.033700 0.357345 10.961056
10.850000 0.113191 32.610764 0.022044 0.090542 1.031060 0.329959 10.953252
10.870000 0.101202 32.626658 0.021974 0.081100 1.027770 0.295553 10.938428
10.890000 0.089904 32.648057 0.021907 0.072180 1.024670 0.263043 10.925500
10.910000 0.077441 32.658718 0.021834 0.062288 1.021250 0.226993 10.909033
10.930000 0.065743 32.675537 0.021766 0.052975 1.018040 0.193057 10.894679
10.950000 0.054336 32.694397 0.021699 0.043864 1.014910 0.159853 10.881057
10.970000 0.042857 32.712092 0.021631 0.034660 1.011760 0.126312 10.867097
10.990000 0.031815 32.733156 0.021567 0.025777 1.008730 0.093938 10.854306
11.010000 0.022923 32.772937 0.021514 0.018606 1.006290 0.067806 10.847756
11.030000 0.012427 32.797974 0.021453 0.010105 1.003410 0.036826 10.836358
11.050000 -0.001075 32.795480 0.021374 -0.000876 0.999705 -0.003192 10.815922
11.070000 -0.013043 32.806181 0.021303 -0.010645 0.996421 -0.038792 10.799904
11.090000 -0.022722 32.837067 0.021247 -0.018577 0.993765 -0.067701 10.790577
11.110000 -0.034103 32.852046 0.021180 -0.027933 0.990642 -0.101795 10.776065
11.130000 -0.044730 32.873381 0.021118 -0.036703 0.987726 -0.133755 10.763687
11.150000 -0.055236 32.895334 0.021056 -0.045405 0.984843 -0.165469 10.751555
11.170000 -0.066078 32.913724 0.020992 -0.054415 0.981868 -0.198303 10.738304
11.190000 -0.074106 32.957581 0.020945 -0.061135 0.979665 -0.222794 10.733395
11.210000 -0.086963 32.956385 0.020870 -0.071870 0.976137 -0.261915 10.713856
11.230000 -0.096289 32.987380 0.020815 -0.079719 0.973578 -0.290519 10.704834
11.250000 -0.105932 33.015009 0.020759 -0.087859 0.970932 -0.320182 10.694753
11.270000 -0.115159 33.046097 0.020704 -0.095682 0.968400 -0.348691 10.685826
11.290000 -0.124587 33.074897 0.020649 -0.103699 0.965813 -0.377906 10.676193
11.310000 -0.132211 33.120287 0.020604 -0.110239 0.963721 -0.401742 10.671939
11.330000 -0.140476 33.159307 0.020556 -0.117338 0.961453 -0.427612 10.665652
11.350000 -0.150174 33.184379 0.020499 -0.125659 0.958792 -0.457938 10.654908
11.370000 -0.157732 33.229395 0.020455 -0.132216 0.956718 -0.481834 10.650594
11.390000 -0.165592 33.271218 0.020409 -0.139050 0.954561 -0.506736 10.645274
11.410000 -0.172852 33.318489 0.020366 -0.145400 0.952569 -0.529880 10.641712
11.430000 -0.180359 33.363089 0.020322 -0.151981 0.950509 -0.553862 10.637312
11.450000 -0.187352 33.412354 0.020281 -0.158151 0.948590 -0.576345 10.634411
11.470000 -0.193176 33.472697 0.020247 -0.163351 0.946992 -0.595298 10.635041
11.490000 -0.198734 33.535439 0.020214 -0.168344 0.945467 -0.613492 10.636429
11.510000 -0.203121 33.609433 0.020188 -0.172360 0.944263 -0.628128 10.641374
11.530000 -0.210184 33.657115 0.020147 -0.178663 0.942325 -0.651098 10.637987
11.550000 -0.215924 33.717531 0.020113 -0.183860 0.940750 -0.670039 10.638628
11.570000 -0.220829 33.785993 0.020084 -0.188363 0.939404 -0.686447 10.641802
11.590000 -0.223810 33.873378 0.020067 -0.191235 0.938586 -0.696916 10.650915
11.610000 -0.228810 33.940698 0.020038 -0.195845 0.937214 -0.713714 10.653699
11.630000 -0.231047 34.035423 0.020025 -0.198101 0.936600 -0.721935 10.665060
11.650000 -0.235421 34.108827 0.019999 -0.202198 0.935400 -0.736865 10.669712
11.670000 -0.236991 34.210269 0.019990 -0.203896 0.934969 -0.743055 10.683105
11.690000 -0.240840 34.288857 0.019967 -0.207562 0.933913 -0.756415 10.689327
11.710000 -0.242859 34.385875 0.019955 -0.209660 0.933359 -0.764061 10.701263
11.730000 -0.244378 34.488018 0.019946 -0.211332 0.932942 -0.770155 10.714751
11.750000 -0.244856 34.600865 0.019943 -0.212106 0.932811 -0.772975 10.731513
11.770000 -0.246911 34.697764 0.019931 -0.214251 0.932247 -0.780790 10.743280
11.790000 -0.246168 34.823402 0.019936 -0.213969 0.932451 -0.779762 10.763890
11.810000 -0.248915 34.913393 0.019920 -0.216724 0.931697 -0.789804 10.773431
11.830000 -0.247090 35.050581 0.019930 -0.215499 0.932198 -0.785338 10.797478
11.850000 -0.246393 35.176401 0.019934 -0.215255 0.932389 -0.784450 10.817949
11.870000 -0.245267 35.306937 0.019941 -0.214633 0.932698 -0.782183 10.839798
11.890000 -0.243653 35.442843 0.019951 -0.213579 0.933141 -0.778343 10.863219
11.910000 -0.241251 35.587293 0.019965 -0.211830 0.933800 -0.771968 10.889177
11.930000 -0.240001 35.720030 0.019972 -0.211086 0.934143 -0.769258 10.911469
11.950000 -0.237549 35.865717 0.019986 -0.209279 0.934816 -0.762673 10.937636
11.970000 -0.233642 36.027136 0.020009 -0.206182 0.935888 -0.751386 10.968505
11.990000 -0.232312 36.161726 0.020017 -0.205351 0.936253 -0.748356 10.991117
12.010000 -0.227563 36.332961 0.020045 -0.201489 0.937556 -0.734282 11.024773
12.030000 -0.223158 36.501080 0.020071 -0.197917 0.938765 -0.721265 11.057372
